;dep;sexe;jour;hosp;rea;rad;dc
12045;76;0;2020-04-26;226;55;509;139
12046;76;1;2020-04-26;108;41;241;89
12047;76;2;2020-04-26;113;14;262;48
12048;77;0;2020-04-26;689;146;1580;448
12049;77;1;2020-04-26;380;108;898;268
12050;77;2;2020-04-26;307;38;662;179
12051;78;0;2020-04-26;835;122;1323;401
12052;78;1;2020-04-26;411;95;749;245
12053;78;2;2020-04-26;416;26;569;154
12054;79;0;2020-04-26;30;3;38;14
12055;79;1;2020-04-26;15;1;18;8
12056;79;2;2020-04-26;15;2;20;6
12057;80;0;2020-04-26;303;50;469;168
12058;80;1;2020-04-26;134;39;235;100
12059;80;2;2020-04-26;165;11;227;67
12060;81;0;2020-04-26;38;8;65;18
12061;81;1;2020-04-26;18;6;34;8
12062;81;2;2020-04-26;20;2;30;10
12063;82;0;2020-04-26;12;5;30;3
12064;82;1;2020-04-26;8;4;18;3
12065;82;2;2020-04-26;4;1;12;0
12066;83;0;2020-04-26;289;40;538;103
12067;83;1;2020-04-26;162;30;303;55
12068;83;2;2020-04-26;125;10;234;47
12069;84;0;2020-04-26;79;12;154;26
12070;84;1;2020-04-26;45;10;78;16
12071;84;2;2020-04-26;34;2;76;10
12072;85;0;2020-04-26;49;12;132;30
12073;85;1;2020-04-26;23;8;72;21
12074;85;2;2020-04-26;26;4;60;9
12075;86;0;2020-04-26;47;7;81;29
12076;86;1;2020-04-26;29;4;39;15
12077;86;2;2020-04-26;17;2;42;13
12078;87;0;2020-04-26;48;8;84;22
12079;87;1;2020-04-26;22;6;41;11
12080;87;2;2020-04-26;26;2;42;11
12081;88;0;2020-04-26;232;18;415;225
12082;88;1;2020-04-26;101;12;221;135
12083;88;2;2020-04-26;130;6;192;90
12084;89;0;2020-04-26;113;22;150;53
12085;89;1;2020-04-26;55;21;81;30
12086;89;2;2020-04-26;58;1;68;23
12087;90;0;2020-04-26;149;20;346;143
12088;90;1;2020-04-26;77;16;206;84
12089;90;2;2020-04-26;71;4;140;59
12090;91;0;2020-04-26;1198;167;1051;380
12091;91;1;2020-04-26;560;104;634;223
12092;91;2;2020-04-26;621;61;408;153
12093;92;0;2020-04-26;1890;328;2524;799
12094;92;1;2020-04-26;1025;245;1433;478
12095;92;2;2020-04-26;844;79;1080;316
12096;93;0;2020-04-26;1491;193;2009;779
12097;93;1;2020-04-26;772;133;1172;485
12098;93;2;2020-04-26;702;54;818;287
12099;94;0;2020-04-26;1971;293;2166;872
12100;94;1;2020-04-26;1018;214;1193;503
12101;94;2;2020-04-26;935;79;947;352
12102;95;0;2020-04-26;942;119;1579;533
12103;95;1;2020-04-26;493;86;926;337
12104;95;2;2020-04-26;443;33;646;194
12105;971;0;2020-04-26;23;11;70;13
12106;971;1;2020-04-26;16;7;34;6
12107;971;2;2020-04-26;7;4;36;7
12108;972;0;2020-04-26;32;8;63;14
12109;972;1;2020-04-26;20;6;33;10
12110;972;2;2020-04-26;12;2;30;4
12111;973;0;2020-04-26;1;0;35;1
12112;973;1;2020-04-26;0;0;17;1
12113;973;2;2020-04-26;1;0;18;0
12114;974;0;2020-04-26;6;2;103;0
12115;974;1;2020-04-26;5;2;50;0
12116;974;2;2020-04-26;1;0;53;0
12117;976;0;2020-04-26;34;5;66;6
12118;976;1;2020-04-26;22;5;39;5
12119;976;2;2020-04-26;11;0;26;1
12120;01;0;2020-04-27;162;18;237;75
12121;01;1;2020-04-27;82;15;125;44
12122;01;2;2020-04-27;77;3;105;30
12123;02;0;2020-04-27;288;38;581;200
12124;02;1;2020-04-27;149;24;225;120
12125;02;2;2020-04-27;139;14;354;77
12126;03;0;2020-04-27;54;14;115;24
12127;03;1;2020-04-27;27;10;48;11
12128;03;2;2020-04-27;27;4;65;12
12129;04;0;2020-04-27;27;1;102;7
12130;04;1;2020-04-27;13;0;41;5
12131;04;2;2020-04-27;14;1;60;2
12132;05;0;2020-04-27;36;8;98;6
12133;05;1;2020-04-27;12;6;58;2
12134;05;2;2020-04-27;21;2;40;4
12135;06;0;2020-04-27;260;48;406;127
12136;06;1;2020-04-27;130;30;194;65
12137;06;2;2020-04-27;117;13;201;60
12138;07;0;2020-04-27;102;23;194;64
12139;07;1;2020-04-27;66;20;89;42
12140;07;2;2020-04-27;34;1;80;17
12141;08;0;2020-04-27;52;10;110;45
12142;08;1;2020-04-27;20;7;58;23
12143;08;2;2020-04-27;31;3;50;22
12144;09;0;2020-04-27;10;1;26;2
12145;09;1;2020-04-27;4;1;13;1
12146;09;2;2020-04-27;5;0;11;1
12147;10;0;2020-04-27;225;9;347;105
12148;10;1;2020-04-27;127;8;193;67
12149;10;2;2020-04-27;95;0;153;37
12150;11;0;2020-04-27;54;6;150;49
12151;11;1;2020-04-27;29;5;82;34
12152;11;2;2020-04-27;25;1;68;15
12153;12;0;2020-04-27;45;2;99;20
12154;12;1;2020-04-27;20;2;49;11
12155;12;2;2020-04-27;25;0;50;9
12156;13;0;2020-04-27;1004;180;2120;381
12157;13;1;2020-04-27;518;130;1088;210
12158;13;2;2020-04-27;482;49;995;169
12159;14;0;2020-04-27;149;26;154;55
12160;14;1;2020-04-27;69;21;85;37
12161;14;2;2020-04-27;80;5;68;18
12162;15;0;2020-04-27;26;3;26;5
12163;15;1;2020-04-27;16;2;15;3
12164;15;2;2020-04-27;10;1;11;2
12165;16;0;2020-04-27;9;2;37;10
12166;16;1;2020-04-27;2;1;23;7
12167;16;2;2020-04-27;6;0;14;3
12168;17;0;2020-04-27;72;14;83;41
12169;17;1;2020-04-27;42;12;48;27
12170;17;2;2020-04-27;30;2;35;14
12171;18;0;2020-04-27;92;6;64;56
12172;18;1;2020-04-27;40;5;35;29
12173;18;2;2020-04-27;51;1;29;26
12174;19;0;2020-04-27;79;11;61;23
12175;19;1;2020-04-27;45;8;33;20
12176;19;2;2020-04-27;33;2;28;3
12177;21;0;2020-04-27;288;52;618;213
12178;21;1;2020-04-27;123;27;284;123
12179;21;2;2020-04-27;165;25;329;90
12180;22;0;2020-04-27;52;6;122;24
12181;22;1;2020-04-27;22;4;62;15
12182;22;2;2020-04-27;30;2;60;9
12183;23;0;2020-04-27;29;9;20;5
12184;23;1;2020-04-27;13;4;13;3
12185;23;2;2020-04-27;16;5;7;2
12186;24;0;2020-04-27;34;4;51;9
12187;24;1;2020-04-27;14;1;31;3
12188;24;2;2020-04-27;20;3;20;5
12189;25;0;2020-04-27;179;49;397;115
12190;25;1;2020-04-27;94;36;209;67
12191;25;2;2020-04-27;83;12;184;46
12192;26;0;2020-04-27;144;33;368;113
12193;26;1;2020-04-27;82;20;201;66
12194;26;2;2020-04-27;60;11;167;47
12195;27;0;2020-04-27;112;10;87;64
12196;27;1;2020-04-27;53;9;42;32
12197;27;2;2020-04-27;58;1;44;32
12198;28;0;2020-04-27;227;18;305;84
12199;28;1;2020-04-27;102;14;154;40
12200;28;2;2020-04-27;117;4;137;43
12201;29;0;2020-04-27;73;16;123;36
12202;29;1;2020-04-27;42;10;72;22
12203;29;2;2020-04-27;31;6;50;13
12204;2A;0;2020-04-27;54;7;87;42
12205;2A;1;2020-04-27;20;6;37;27
12206;2A;2;2020-04-27;34;1;50;15
12207;2B;0;2020-04-27;10;1;85;8
12208;2B;1;2020-04-27;6;0;45;5
12209;2B;2;2020-04-27;4;1;40;3
12210;30;0;2020-04-27;130;26;175;55
12211;30;1;2020-04-27;62;17;98;29
12212;30;2;2020-04-27;68;9;77;26
12213;31;0;2020-04-27;155;59;437;45
12214;31;1;2020-04-27;97;48;234;32
12215;31;2;2020-04-27;53;11;199;13
12216;32;0;2020-04-27;41;5;47;17
12217;32;1;2020-04-27;21;4;27;11
12218;32;2;2020-04-27;20;1;20;6
12219;33;0;2020-04-27;253;58;611;108
12220;33;1;2020-04-27;135;44;306;50
12221;33;2;2020-04-27;118;14;304;58
12222;34;0;2020-04-27;123;35;523;99
12223;34;1;2020-04-27;58;26;255;57
12224;34;2;2020-04-27;61;8;262;42
12225;35;0;2020-04-27;156;19;261;68
12226;35;1;2020-04-27;91;13;152;35
12227;35;2;2020-04-27;63;5;108;33
12228;36;0;2020-04-27;117;10;56;63
12229;36;1;2020-04-27;53;4;23;37
12230;36;2;2020-04-27;63;6;32;26
12231;37;0;2020-04-27;162;36;189;57
12232;37;1;2020-04-27;79;26;95;39
12233;37;2;2020-04-27;82;9;93;18
12234;38;0;2020-04-27;218;33;384;98
12235;38;1;2020-04-27;112;25;185;56
12236;38;2;2020-04-27;103;8;197;42
12237;39;0;2020-04-27;103;9;147;44
12238;39;1;2020-04-27;39;7;67;23
12239;39;2;2020-04-27;62;2;80;21
12240;40;0;2020-04-27;25;4;44;10
12241;40;1;2020-04-27;17;3;24;6
12242;40;2;2020-04-27;8;1;20;4
12243;41;0;2020-04-27;130;13;107;40
12244;41;1;2020-04-27;61;10;55;25
12245;41;2;2020-04-27;69;3;52;15
12246;42;0;2020-04-27;418;77;568;178
12247;42;1;2020-04-27;222;61;296;121
12248;42;2;2020-04-27;192;14;265;57
12249;43;0;2020-04-27;38;1;65;9
12250;43;1;2020-04-27;16;1;24;6
12251;43;2;2020-04-27;21;0;41;3
12252;44;0;2020-04-27;245;31;377;118
12253;44;1;2020-04-27;122;25;205;66
12254;44;2;2020-04-27;119;6;171;51
12255;45;0;2020-04-27;250;57;365;67
12256;45;1;2020-04-27;135;42;187;40
12257;45;2;2020-04-27;114;15;178;27
12258;46;0;2020-04-27;22;3;125;15
12259;46;1;2020-04-27;11;2;44;7
12260;46;2;2020-04-27;11;1;81;8
12261;47;0;2020-04-27;33;3;38;5
12262;47;1;2020-04-27;18;2;21;5
12263;47;2;2020-04-27;15;1;16;0
12264;48;0;2020-04-27;2;0;15;0
12265;48;1;2020-04-27;0;0;10;0
12266;48;2;2020-04-27;2;0;5;0
12267;49;0;2020-04-27;181;29;360;96
12268;49;1;2020-04-27;104;21;174;58
12269;49;2;2020-04-27;74;8;184;38
12270;50;0;2020-04-27;52;11;93;36
12271;50;1;2020-04-27;32;10;45;17
12272;50;2;2020-04-27;20;1;45;19
12273;51;0;2020-04-27;327;40;660;208
12274;51;1;2020-04-27;179;32;302;123
12275;51;2;2020-04-27;143;8;350;83
12276;52;0;2020-04-27;78;18;126;56
12277;52;1;2020-04-27;38;9;73;24
12278;52;2;2020-04-27;40;9;53;32
12279;53;0;2020-04-27;86;11;75;28
12280;53;1;2020-04-27;40;9;38;15
12281;53;2;2020-04-27;46;2;37;13
12282;54;0;2020-04-27;453;110;653;251
12283;54;1;2020-04-27;234;81;312;148
12284;54;2;2020-04-27;207;25;320;101
12285;55;0;2020-04-27;126;14;263;83
12286;55;1;2020-04-27;65;9;131;46
12287;55;2;2020-04-27;61;5;132;37
12288;56;0;2020-04-27;125;16;268;76
12289;56;1;2020-04-27;68;13;151;47
12290;56;2;2020-04-27;56;3;117;29
12291;57;0;2020-04-27;880;125;1458;635
12292;57;1;2020-04-27;447;89;746;360
12293;57;2;2020-04-27;429;36;706;271
12294;58;0;2020-04-27;50;6;44;22
12295;58;1;2020-04-27;19;4;14;11
12296;58;2;2020-04-27;31;2;30;11
12297;59;0;2020-04-27;888;190;1218;414
12298;59;1;2020-04-27;461;140;626;216
12299;59;2;2020-04-27;423;49;581;193
12300;60;0;2020-04-27;453;44;707;317
12301;60;1;2020-04-27;206;33;370;182
12302;60;2;2020-04-27;243;11;332;134
12303;61;0;2020-04-27;66;12;147;28
12304;61;1;2020-04-27;38;12;59;18
12305;61;2;2020-04-27;27;0;88;10
12306;62;0;2020-04-27;445;71;755;212
12307;62;1;2020-04-27;217;53;364;125
12308;62;2;2020-04-27;223;16;386;87
12309;63;0;2020-04-27;48;14;120;33
12310;63;1;2020-04-27;25;10;65;22
12311;63;2;2020-04-27;23;4;55;11
12312;64;0;2020-04-27;64;5;148;23
12313;64;1;2020-04-27;34;5;79;17
12314;64;2;2020-04-27;30;0;69;6
12315;65;0;2020-04-27;74;4;84;19
12316;65;1;2020-04-27;30;3;46;8
12317;65;2;2020-04-27;44;1;36;11
12318;66;0;2020-04-27;21;10;252;29
12319;66;1;2020-04-27;15;8;107;14
12320;66;2;2020-04-27;6;2;145;15
12321;67;0;2020-04-27;924;171;1589;496
12322;67;1;2020-04-27;493;117;877;287
12323;67;2;2020-04-27;425;54;702;206
12324;68;0;2020-04-27;931;111;1753;672
12325;68;1;2020-04-27;470;81;951;411
12326;68;2;2020-04-27;455;29;797;256
12327;69;0;2020-04-27;1151;175;1684;481
12328;69;1;2020-04-27;549;134;837;261
12329;69;2;2020-04-27;597;41;814;210
12330;70;0;2020-04-27;101;13;164;67
12331;70;1;2020-04-27;54;10;86;43
12332;70;2;2020-04-27;46;3;77;24
12333;71;0;2020-04-27;231;26;401;154
12334;71;1;2020-04-27;110;20;184;79
12335;71;2;2020-04-27;120;6;215;75
12336;72;0;2020-04-27;143;15;206;50
12337;72;1;2020-04-27;74;12;102;25
12338;72;2;2020-04-27;68;3;104;25
12339;73;0;2020-04-27;83;10;302;41
12340;73;1;2020-04-27;45;8;138;27
12341;73;2;2020-04-27;38;2;163;14
12342;74;0;2020-04-27;219;32;599;134
12343;74;1;2020-04-27;111;24;334;85
12344;74;2;2020-04-27;104;8;258;49
12345;75;0;2020-04-27;2506;513;3735;1387
12346;75;1;2020-04-27;1364;385;2165;875
12347;75;2;2020-04-27;1114;127;1539;501
12348;76;0;2020-04-27;222;53;512;141
12349;76;1;2020-04-27;106;40;244;90
12350;76;2;2020-04-27;111;13;262;49
12351;77;0;2020-04-27;691;146;1593;458
12352;77;1;2020-04-27;389;108;901;275
12353;77;2;2020-04-27;301;38;672;182
12354;78;0;2020-04-27;826;115;1337;408
12355;78;1;2020-04-27;408;91;758;248
12356;78;2;2020-04-27;410;23;574;158
12357;79;0;2020-04-27;28;3;39;15
12358;79;1;2020-04-27;12;1;19;9
12359;79;2;2020-04-27;16;2;20;6
12360;80;0;2020-04-27;305;48;471;172
12361;80;1;2020-04-27;135;37;236;103
12362;80;2;2020-04-27;165;11;228;68
12363;81;0;2020-04-27;39;8;67;19
12364;81;1;2020-04-27;18;6;36;8
12365;81;2;2020-04-27;21;2;30;11
12366;82;0;2020-04-27;14;6;31;4
12367;82;1;2020-04-27;7;4;19;4
12368;82;2;2020-04-27;7;2;12;0
12369;83;0;2020-04-27;275;39;576;108
12370;83;1;2020-04-27;145;28;335;58
12371;83;2;2020-04-27;128;11;240;49
12372;84;0;2020-04-27;83;12;154;27
12373;84;1;2020-04-27;47;8;78;17
12374;84;2;2020-04-27;36;4;76;10
12375;85;0;2020-04-27;50;12;134;31
12376;85;1;2020-04-27;23;8;73;21
12377;85;2;2020-04-27;27;4;61;10
12378;86;0;2020-04-27;49;7;83;30
12379;86;1;2020-04-27;32;4;40;15
12380;86;2;2020-04-27;16;2;43;14
12381;87;0;2020-04-27;46;8;87;22
12382;87;1;2020-04-27;21;6;43;11
12383;87;2;2020-04-27;25;2;43;11
12384;88;0;2020-04-27;230;17;417;228
12385;88;1;2020-04-27;99;11;222;136
12386;88;2;2020-04-27;130;6;193;92
12387;89;0;2020-04-27;112;21;151;54
12388;89;1;2020-04-27;54;20;81;30
12389;89;2;2020-04-27;58;1;69;24
12390;90;0;2020-04-27;146;20;347;145
12391;90;1;2020-04-27;76;16;206;85
12392;90;2;2020-04-27;69;4;141;60
12393;91;0;2020-04-27;1188;163;1079;389
12394;91;1;2020-04-27;551;102;649;228
12395;91;2;2020-04-27;620;59;421;157
12396;92;0;2020-04-27;1872;325;2584;816
12397;92;1;2020-04-27;1002;240;1467;490
12398;92;2;2020-04-27;850;83;1106;321
12399;93;0;2020-04-27;1522;198;2049;800
12400;93;1;2020-04-27;786;135;1189;498
12401;93;2;2020-04-27;718;57;841;295
12402;94;0;2020-04-27;1943;282;2192;891
12403;94;1;2020-04-27;996;204;1209;519
12404;94;2;2020-04-27;929;78;957;355
12405;95;0;2020-04-27;940;117;1591;541
12406;95;1;2020-04-27;491;85;933;341
12407;95;2;2020-04-27;443;32;651;198
12408;971;0;2020-04-27;22;10;70;14
12409;971;1;2020-04-27;15;6;34;7
12410;971;2;2020-04-27;7;4;36;7
12411;972;0;2020-04-27;33;9;63;14
12412;972;1;2020-04-27;21;7;33;10
12413;972;2;2020-04-27;12;2;30;4
12414;973;0;2020-04-27;1;0;35;1
12415;973;1;2020-04-27;0;0;17;1
12416;973;2;2020-04-27;1;0;18;0
12417;974;0;2020-04-27;6;2;103;0
12418;974;1;2020-04-27;5;2;50;0
12419;974;2;2020-04-27;1;0;53;0
12420;976;0;2020-04-27;36;5;70;6
12421;976;1;2020-04-27;23;5;40;5
12422;976;2;2020-04-27;13;0;28;1
12423;01;0;2020-04-28;157;17;239;77
12424;01;1;2020-04-28;78;14;126;45
12425;01;2;2020-04-28;76;3;106;31
12426;02;0;2020-04-28;292;44;593;203
12427;02;1;2020-04-28;147;29;232;122
12428;02;2;2020-04-28;145;15;359;78
12429;03;0;2020-04-28;51;12;118;24
12430;03;1;2020-04-28;26;9;49;11
12431;03;2;2020-04-28;25;3;67;12
12432;04;0;2020-04-28;27;1;102;7
12433;04;1;2020-04-28;13;0;41;5
12434;04;2;2020-04-28;14;1;60;2
12435;05;0;2020-04-28;36;8;98;6
12436;05;1;2020-04-28;12;6;58;2
12437;05;2;2020-04-28;21;2;40;4
12438;06;0;2020-04-28;257;47;417;128
12439;06;1;2020-04-28;132;30;195;66
12440;06;2;2020-04-28;114;14;209;60
12441;07;0;2020-04-28;130;21;161;65
12442;07;1;2020-04-28;76;18;76;43
12443;07;2;2020-04-28;52;1;63;17
12444;08;0;2020-04-28;53;10;110;42
12445;08;1;2020-04-28;20;7;58;23
12446;08;2;2020-04-28;32;3;50;19
12447;09;0;2020-04-28;10;1;26;2
12448;09;1;2020-04-28;4;1;13;1
12449;09;2;2020-04-28;5;0;11;1
12450;10;0;2020-04-28;233;16;369;106
12451;10;1;2020-04-28;133;13;202;68
12452;10;2;2020-04-28;96;2;166;37
12453;11;0;2020-04-28;49;7;155;50
12454;11;1;2020-04-28;27;6;84;35
12455;11;2;2020-04-28;22;1;71;15
12456;12;0;2020-04-28;42;2;102;20
12457;12;1;2020-04-28;20;2;49;11
12458;12;2;2020-04-28;22;0;53;9
12459;13;0;2020-04-28;1003;180;2159;387
12460;13;1;2020-04-28;516;126;1112;212
12461;13;2;2020-04-28;483;52;1013;173
12462;14;0;2020-04-28;150;28;158;57
12463;14;1;2020-04-28;68;23;88;39
12464;14;2;2020-04-28;82;5;69;18
12465;15;0;2020-04-28;29;3;26;5
12466;15;1;2020-04-28;19;2;15;3
12467;15;2;2020-04-28;10;1;11;2
12468;16;0;2020-04-28;8;2;37;11
12469;16;1;2020-04-28;2;1;23;7
12470;16;2;2020-04-28;5;0;14;4
12471;17;0;2020-04-28;71;14;84;41
12472;17;1;2020-04-28;42;12;48;27
12473;17;2;2020-04-28;29;2;36;14
12474;18;0;2020-04-28;90;3;69;57
12475;18;1;2020-04-28;38;2;38;29
12476;18;2;2020-04-28;51;1;31;27
12477;19;0;2020-04-28;78;11;62;23
12478;19;1;2020-04-28;45;8;33;20
12479;19;2;2020-04-28;32;2;29;3
12480;21;0;2020-04-28;288;53;618;215
12481;21;1;2020-04-28;123;28;284;123
12482;21;2;2020-04-28;165;25;329;92
12483;22;0;2020-04-28;51;6;124;24
12484;22;1;2020-04-28;23;4;62;15
12485;22;2;2020-04-28;28;2;62;9
12486;23;0;2020-04-28;30;10;20;5
12487;23;1;2020-04-28;14;5;13;3
12488;23;2;2020-04-28;16;5;7;2
12489;24;0;2020-04-28;31;4;54;9
12490;24;1;2020-04-28;13;1;32;3
12491;24;2;2020-04-28;18;3;22;5
12492;25;0;2020-04-28;178;40;402;116
12493;25;1;2020-04-28;93;32;213;68
12494;25;2;2020-04-28;82;7;185;46
12495;26;0;2020-04-28;139;29;375;113
12496;26;1;2020-04-28;76;18;206;67
12497;26;2;2020-04-28;61;9;169;46
12498;27;0;2020-04-28;111;10;87;64
12499;27;1;2020-04-28;53;9;42;32
12500;27;2;2020-04-28;57;1;44;32
12501;28;0;2020-04-28;220;18;314;84
12502;28;1;2020-04-28;99;14;158;40
12503;28;2;2020-04-28;113;4;142;43
12504;29;0;2020-04-28;68;14;126;37
12505;29;1;2020-04-28;38;9;74;23
12506;29;2;2020-04-28;30;5;51;13
12507;2A;0;2020-04-28;52;7;89;42
12508;2A;1;2020-04-28;18;6;39;27
12509;2A;2;2020-04-28;34;1;50;15
12510;2B;0;2020-04-28;10;1;86;8
12511;2B;1;2020-04-28;6;0;45;5
12512;2B;2;2020-04-28;4;1;41;3
12513;30;0;2020-04-28;128;27;177;55
12514;30;1;2020-04-28;61;18;99;29
12515;30;2;2020-04-28;67;9;78;26
12516;31;0;2020-04-28;141;52;454;47
12517;31;1;2020-04-28;90;43;241;34
12518;31;2;2020-04-28;48;9;207;13
12519;32;0;2020-04-28;40;5;47;17
12520;32;1;2020-04-28;21;4;27;11
12521;32;2;2020-04-28;19;1;20;6
12522;33;0;2020-04-28;254;57;618;108
12523;33;1;2020-04-28;134;43;308;50
12524;33;2;2020-04-28;120;14;309;58
12525;34;0;2020-04-28;126;36;526;100
12526;34;1;2020-04-28;60;27;257;58
12527;34;2;2020-04-28;61;8;263;42
12528;35;0;2020-04-28;150;17;269;69
12529;35;1;2020-04-28;88;12;156;35
12530;35;2;2020-04-28;60;5;112;34
12531;36;0;2020-04-28;116;9;56;63
12532;36;1;2020-04-28;53;4;23;37
12533;36;2;2020-04-28;62;5;32;26
12534;37;0;2020-04-28;159;36;192;57
12535;37;1;2020-04-28;78;26;97;39
12536;37;2;2020-04-28;80;9;94;18
12537;38;0;2020-04-28;210;32;398;101
12538;38;1;2020-04-28;109;24;188;59
12539;38;2;2020-04-28;97;8;208;42
12540;39;0;2020-04-28;97;10;156;44
12541;39;1;2020-04-28;36;7;72;23
12542;39;2;2020-04-28;60;3;83;21
12543;40;0;2020-04-28;25;4;44;10
12544;40;1;2020-04-28;17;3;24;6
12545;40;2;2020-04-28;8;1;20;4
12546;41;0;2020-04-28;128;13;108;40
12547;41;1;2020-04-28;59;10;56;25
12548;41;2;2020-04-28;69;3;52;15
12549;42;0;2020-04-28;408;73;577;182
12550;42;1;2020-04-28;215;57;301;123
12551;42;2;2020-04-28;188;14;269;59
12552;43;0;2020-04-28;35;1;69;9
12553;43;1;2020-04-28;14;1;24;6
12554;43;2;2020-04-28;20;0;45;3
12555;44;0;2020-04-28;242;30;380;118
12556;44;1;2020-04-28;121;24;206;66
12557;44;2;2020-04-28;117;6;173;51
12558;45;0;2020-04-28;245;57;370;69
12559;45;1;2020-04-28;133;41;189;41
12560;45;2;2020-04-28;111;16;181;28
12561;46;0;2020-04-28;18;2;129;16
12562;46;1;2020-04-28;9;1;44;8
12563;46;2;2020-04-28;9;1;85;8
12564;47;0;2020-04-28;33;3;38;5
12565;47;1;2020-04-28;18;2;21;5
12566;47;2;2020-04-28;15;1;16;0
12567;48;0;2020-04-28;2;0;15;0
12568;48;1;2020-04-28;1;0;9;0
12569;48;2;2020-04-28;1;0;6;0
12570;49;0;2020-04-28;182;27;360;97
12571;49;1;2020-04-28;103;19;175;59
12572;49;2;2020-04-28;76;8;183;38
12573;50;0;2020-04-28;51;11;94;36
12574;50;1;2020-04-28;31;10;46;17
12575;50;2;2020-04-28;20;1;45;19
12576;51;0;2020-04-28;334;38;662;211
12577;51;1;2020-04-28;179;31;303;125
12578;51;2;2020-04-28;150;7;351;84
12579;52;0;2020-04-28;78;18;128;57
12580;52;1;2020-04-28;38;9;74;25
12581;52;2;2020-04-28;40;9;54;32
12582;53;0;2020-04-28;86;10;74;29
12583;53;1;2020-04-28;39;8;38;16
12584;53;2;2020-04-28;47;2;36;13
12585;54;0;2020-04-28;441;103;658;255
12586;54;1;2020-04-28;221;75;314;150
12587;54;2;2020-04-28;208;24;323;103
12588;55;0;2020-04-28;124;14;270;83
12589;55;1;2020-04-28;62;9;134;46
12590;55;2;2020-04-28;62;5;136;37
12591;56;0;2020-04-28;124;15;274;77
12592;56;1;2020-04-28;69;12;153;47
12593;56;2;2020-04-28;54;3;120;30
12594;57;0;2020-04-28;877;127;1476;636
12595;57;1;2020-04-28;449;91;754;360
12596;57;2;2020-04-28;424;36;716;272
12597;58;0;2020-04-28;50;6;44;22
12598;58;1;2020-04-28;19;4;14;11
12599;58;2;2020-04-28;31;2;30;11
12600;59;0;2020-04-28;903;188;1235;420
12601;59;1;2020-04-28;463;137;635;219
12602;59;2;2020-04-28;435;50;589;196
12603;60;0;2020-04-28;443;41;729;323
12604;60;1;2020-04-28;201;30;376;185
12605;60;2;2020-04-28;239;11;347;137
12606;61;0;2020-04-28;67;11;148;28
12607;61;1;2020-04-28;38;11;60;18
12608;61;2;2020-04-28;28;0;88;10
12609;62;0;2020-04-28;442;69;767;212
12610;62;1;2020-04-28;217;51;368;125
12611;62;2;2020-04-28;220;16;394;87
12612;63;0;2020-04-28;47;14;121;33
12613;63;1;2020-04-28;25;10;65;22
12614;63;2;2020-04-28;22;4;56;11
12615;64;0;2020-04-28;63;5;149;23
12616;64;1;2020-04-28;34;5;79;17
12617;64;2;2020-04-28;29;0;70;6
12618;65;0;2020-04-28;72;4;88;20
12619;65;1;2020-04-28;28;3;48;9
12620;65;2;2020-04-28;44;1;39;11
12621;66;0;2020-04-28;19;8;255;30
12622;66;1;2020-04-28;13;7;111;14
12623;66;2;2020-04-28;6;1;144;16
12624;67;0;2020-04-28;902;162;1613;503
12625;67;1;2020-04-28;483;110;885;292
12626;67;2;2020-04-28;412;52;718;208
12627;68;0;2020-04-28;898;101;1778;675
12628;68;1;2020-04-28;453;72;965;412
12629;68;2;2020-04-28;440;28;808;257
12630;69;0;2020-04-28;1112;163;1749;490
12631;69;1;2020-04-28;531;127;863;265
12632;69;2;2020-04-28;576;36;853;215
12633;70;0;2020-04-28;98;13;170;67
12634;70;1;2020-04-28;54;10;87;43
12635;70;2;2020-04-28;43;3;82;24
12636;71;0;2020-04-28;234;28;415;155
12637;71;1;2020-04-28;112;21;193;80
12638;71;2;2020-04-28;122;7;219;75
12639;72;0;2020-04-28;141;15;206;51
12640;72;1;2020-04-28;73;12;102;26
12641;72;2;2020-04-28;67;3;104;25
12642;73;0;2020-04-28;75;8;311;41
12643;73;1;2020-04-28;37;6;146;27
12644;73;2;2020-04-28;38;2;164;14
12645;74;0;2020-04-28;217;33;604;135
12646;74;1;2020-04-28;112;25;336;85
12647;74;2;2020-04-28;101;8;261;50
12648;75;0;2020-04-28;2448;502;3785;1404
12649;75;1;2020-04-28;1336;378;2193;886
12650;75;2;2020-04-28;1083;123;1561;507
12651;76;0;2020-04-28;221;52;521;146
12652;76;1;2020-04-28;106;39;249;93
12653;76;2;2020-04-28;110;13;266;51
12654;77;0;2020-04-28;675;137;1619;471
12655;77;1;2020-04-28;369;102;920;282
12656;77;2;2020-04-28;305;35;679;188
12657;78;0;2020-04-28;858;111;1343;415
12658;78;1;2020-04-28;414;88;762;253
12659;78;2;2020-04-28;436;22;576;160
12660;79;0;2020-04-28;29;2;39;15
12661;79;1;2020-04-28;13;0;19;9
12662;79;2;2020-04-28;16;2;20;6
12663;80;0;2020-04-28;302;48;476;172
12664;80;1;2020-04-28;133;37;239;103
12665;80;2;2020-04-28;164;11;230;68
12666;81;0;2020-04-28;42;9;67;19
12667;81;1;2020-04-28;19;7;36;8
12668;81;2;2020-04-28;23;2;30;11
12669;82;0;2020-04-28;14;6;31;4
12670;82;1;2020-04-28;7;4;19;4
12671;82;2;2020-04-28;7;2;12;0
12672;83;0;2020-04-28;265;38;591;110
12673;83;1;2020-04-28;141;27;342;59
12674;83;2;2020-04-28;122;11;247;50
12675;84;0;2020-04-28;78;13;158;27
