candidateID;vote;stateFips;countyFips;progressReporting;progressTotal;electors;holdingParty;party;ballotOrder;fullName;incumbent;aggregable;tot_county_votes;votePct
49453;11508;33;33019;17;17;4.0;dem;gop;2.0;Donald Trump;True;False;24380;47.2
49451;482;33;33019;17;17;4.0;dem;lib;3.0;Jo Jorgensen;False;True;24380;1.98
49452;16649;33;33003;19;19;4.0;dem;dem;1.0;Joe Biden;False;False;33221;50.12
49453;16150;33;33003;19;19;4.0;dem;gop;2.0;Donald Trump;True;False;33221;48.61
49451;422;33;33003;19;19;4.0;dem;lib;3.0;Jo Jorgensen;False;True;33221;1.27
49452;33180;33;33009;41;41;4.0;dem;dem;1.0;Joe Biden;False;False;53966;61.48
49453;19905;33;33009;41;41;4.0;dem;gop;2.0;Donald Trump;True;False;53966;36.88
49451;881;33;33009;41;41;4.0;dem;lib;3.0;Jo Jorgensen;False;True;53966;1.63
49452;48533;33;33013;38;38;4.0;dem;dem;1.0;Joe Biden;False;False;89805;54.04
49453;39711;33;33013;38;38;4.0;dem;gop;2.0;Donald Trump;True;False;89805;44.22
49451;1561;33;33013;38;38;4.0;dem;lib;3.0;Jo Jorgensen;False;True;89805;1.74
49452;25522;33;33005;27;27;4.0;dem;dem;1.0;Joe Biden;False;False;44220;57.72
49453;17898;33;33005;27;27;4.0;dem;gop;2.0;Donald Trump;True;False;44220;40.47
49451;800;33;33005;27;27;4.0;dem;lib;3.0;Jo Jorgensen;False;True;44220;1.81
49452;16894;33;33001;16;16;4.0;dem;dem;1.0;Joe Biden;False;False;38391;44.01
49453;20899;33;33001;16;16;4.0;dem;gop;2.0;Donald Trump;True;False;38391;54.44
49451;598;33;33001;16;16;4.0;dem;lib;3.0;Jo Jorgensen;False;True;38391;1.56
49452;122344;33;33011;50;50;4.0;dem;dem;1.0;Joe Biden;False;False;230941;52.98
49453;104625;33;33011;50;50;4.0;dem;gop;2.0;Donald Trump;True;False;230941;45.3
49451;3972;33;33011;50;50;4.0;dem;lib;3.0;Jo Jorgensen;False;True;230941;1.72
49452;100064;33;33015;44;44;4.0;dem;dem;1.0;Joe Biden;False;False;198798;50.33
49453;95858;33;33015;44;44;4.0;dem;gop;2.0;Donald Trump;True;False;198798;48.22
49451;2876;33;33015;44;44;4.0;dem;lib;3.0;Jo Jorgensen;False;True;198798;1.45
49452;41721;33;33017;27;27;4.0;dem;dem;1.0;Joe Biden;False;False;73596;56.69
49453;30489;33;33017;27;27;4.0;dem;gop;2.0;Donald Trump;True;False;73596;41.43
49451;1386;33;33017;27;27;4.0;dem;lib;3.0;Jo Jorgensen;False;True;73596;1.88
49452;7638;33;33007;25;25;4.0;dem;dem;1.0;Joe Biden;False;False;16513;46.25
49453;8617;33;33007;25;25;4.0;dem;gop;2.0;Donald Trump;True;False;16513;52.18
49451;258;33;33007;25;25;4.0;dem;lib;3.0;Jo Jorgensen;False;True;16513;1.56
39529;73808;34;34001;151;151;14.0;dem;dem;1.0;Joe Biden;False;False;140031;52.71
39528;64438;34;34001;151;151;14.0;dem;gop;2.0;Donald Trump;True;False;140031;46.02
39585;958;34;34001;151;151;14.0;dem;lib;7.0;Jo Jorgensen;False;True;140031;0.68
39584;367;34;34001;151;151;14.0;dem;grn;6.0;Howie Hawkins;False;True;140031;0.26
39586;177;34;34001;151;151;14.0;dem;psl;8.0;Gloria La Riva;False;True;140031;0.13
39583;108;34;34001;151;151;14.0;dem;uty;5.0;Bill Hammons;False;True;140031;0.08
39582;103;34;34001;151;151;14.0;dem;cst;3.0;Don Blankenship;False;True;140031;0.07
39581;72;34;34001;151;151;14.0;dem;alp;4.0;Roque De La Fuente;False;True;140031;0.05
39529;285967;34;34003;561;561;14.0;dem;dem;1.0;Joe Biden;False;False;495849;57.67
39528;204417;34;34003;561;561;14.0;dem;gop;2.0;Donald Trump;True;False;495849;41.23
39585;2852;34;34003;561;561;14.0;dem;lib;7.0;Jo Jorgensen;False;True;495849;0.58
39584;1375;34;34003;561;561;14.0;dem;grn;6.0;Howie Hawkins;False;True;495849;0.28
39586;384;34;34003;561;561;14.0;dem;psl;8.0;Gloria La Riva;False;True;495849;0.08
39582;327;34;34003;561;561;14.0;dem;cst;3.0;Don Blankenship;False;True;495849;0.07
39583;284;34;34003;561;561;14.0;dem;uty;5.0;Bill Hammons;False;True;495849;0.06
39581;243;34;34003;561;561;14.0;dem;alp;4.0;Roque De La Fuente;False;True;495849;0.05
39529;154595;34;34005;365;365;14.0;dem;dem;1.0;Joe Biden;False;False;261497;59.12
39528;103345;34;34005;365;365;14.0;dem;gop;2.0;Donald Trump;True;False;261497;39.52
39585;2206;34;34005;365;365;14.0;dem;lib;7.0;Jo Jorgensen;False;True;261497;0.84
39584;605;34;34005;365;365;14.0;dem;grn;6.0;Howie Hawkins;False;True;261497;0.23
39582;360;34;34005;365;365;14.0;dem;cst;3.0;Don Blankenship;False;True;261497;0.14
39586;174;34;34005;365;365;14.0;dem;psl;8.0;Gloria La Riva;False;True;261497;0.07
39583;130;34;34005;365;365;14.0;dem;uty;5.0;Bill Hammons;False;True;261497;0.05
39581;82;34;34005;365;365;14.0;dem;alp;4.0;Roque De La Fuente;False;True;261497;0.03
39529;175065;34;34007;345;345;14.0;dem;dem;1.0;Joe Biden;False;False;264616;66.16
39528;86207;34;34007;345;345;14.0;dem;gop;2.0;Donald Trump;True;False;264616;32.58
39585;1884;34;34007;345;345;14.0;dem;lib;7.0;Jo Jorgensen;False;True;264616;0.71
39584;781;34;34007;345;345;14.0;dem;grn;6.0;Howie Hawkins;False;True;264616;0.3
39582;216;34;34007;345;345;14.0;dem;cst;3.0;Don Blankenship;False;True;264616;0.08
39586;199;34;34007;345;345;14.0;dem;psl;8.0;Gloria La Riva;False;True;264616;0.08
39583;151;34;34007;345;345;14.0;dem;uty;5.0;Bill Hammons;False;True;264616;0.06
39581;113;34;34007;345;345;14.0;dem;alp;4.0;Roque De La Fuente;False;True;264616;0.04
39529;23941;34;34009;127;127;14.0;dem;dem;1.0;Joe Biden;False;False;57714;41.48
39528;33158;34;34009;127;127;14.0;dem;gop;2.0;Donald Trump;True;False;57714;57.45
39585;311;34;34009;127;127;14.0;dem;lib;7.0;Jo Jorgensen;False;True;57714;0.54
39584;140;34;34009;127;127;14.0;dem;grn;6.0;Howie Hawkins;False;True;57714;0.24
39583;59;34;34009;127;127;14.0;dem;uty;5.0;Bill Hammons;False;True;57714;0.1
39581;55;34;34009;127;127;14.0;dem;alp;4.0;Roque De La Fuente;False;True;57714;0.1
39582;31;34;34009;127;127;14.0;dem;cst;3.0;Don Blankenship;False;True;57714;0.05
39586;19;34;34009;127;127;14.0;dem;psl;8.0;Gloria La Riva;False;True;57714;0.03
39529;32742;34;34011;92;92;14.0;dem;dem;1.0;Joe Biden;False;False;62408;52.46
39528;28952;34;34011;92;92;14.0;dem;gop;2.0;Donald Trump;True;False;62408;46.39
39585;397;34;34011;92;92;14.0;dem;lib;7.0;Jo Jorgensen;False;True;62408;0.64
39584;139;34;34011;92;92;14.0;dem;grn;6.0;Howie Hawkins;False;True;62408;0.22
39583;71;34;34011;92;92;14.0;dem;uty;5.0;Bill Hammons;False;True;62408;0.11
39581;49;34;34011;92;92;14.0;dem;alp;4.0;Roque De La Fuente;False;True;62408;0.08
39582;32;34;34011;92;92;14.0;dem;cst;3.0;Don Blankenship;False;True;62408;0.05
39586;26;34;34011;92;92;14.0;dem;psl;8.0;Gloria La Riva;False;True;62408;0.04
39529;266820;34;34013;550;550;14.0;dem;dem;1.0;Joe Biden;False;False;345311;77.27
39528;75475;34;34013;550;550;14.0;dem;gop;2.0;Donald Trump;True;False;345311;21.86
39585;1296;34;34013;550;550;14.0;dem;lib;7.0;Jo Jorgensen;False;True;345311;0.38
39584;978;34;34013;550;550;14.0;dem;grn;6.0;Howie Hawkins;False;True;345311;0.28
39586;278;34;34013;550;550;14.0;dem;psl;8.0;Gloria La Riva;False;True;345311;0.08
39581;244;34;34013;550;550;14.0;dem;alp;4.0;Roque De La Fuente;False;True;345311;0.07
39582;116;34;34013;550;550;14.0;dem;cst;3.0;Don Blankenship;False;True;345311;0.03
39583;104;34;34013;550;550;14.0;dem;uty;5.0;Bill Hammons;False;True;345311;0.03
39529;86702;34;34015;229;229;14.0;dem;dem;1.0;Joe Biden;False;False;172654;50.22
39528;83340;34;34015;229;229;14.0;dem;gop;2.0;Donald Trump;True;False;172654;48.27
39585;1616;34;34015;229;229;14.0;dem;lib;7.0;Jo Jorgensen;False;True;172654;0.94
39584;446;34;34015;229;229;14.0;dem;grn;6.0;Howie Hawkins;False;True;172654;0.26
39581;197;34;34015;229;229;14.0;dem;alp;4.0;Roque De La Fuente;False;True;172654;0.11
39583;149;34;34015;229;229;14.0;dem;uty;5.0;Bill Hammons;False;True;172654;0.09
39582;122;34;34015;229;229;14.0;dem;cst;3.0;Don Blankenship;False;True;172654;0.07
39586;82;34;34015;229;229;14.0;dem;psl;8.0;Gloria La Riva;False;True;172654;0.05
39529;181452;34;34017;454;454;14.0;dem;dem;1.0;Joe Biden;False;False;249850;72.62
39528;65698;34;34017;454;454;14.0;dem;gop;2.0;Donald Trump;True;False;249850;26.29
39585;1252;34;34017;454;454;14.0;dem;lib;7.0;Jo Jorgensen;False;True;249850;0.5
39584;782;34;34017;454;454;14.0;dem;grn;6.0;Howie Hawkins;False;True;249850;0.31
39583;251;34;34017;454;454;14.0;dem;uty;5.0;Bill Hammons;False;True;249850;0.1
39586;205;34;34017;454;454;14.0;dem;psl;8.0;Gloria La Riva;False;True;249850;0.08
39581;108;34;34017;454;454;14.0;dem;alp;4.0;Roque De La Fuente;False;True;249850;0.04
39582;102;34;34017;454;454;14.0;dem;cst;3.0;Don Blankenship;False;True;249850;0.04
39529;39457;34;34019;116;116;14.0;dem;dem;1.0;Joe Biden;False;False;84242;46.84
39528;43153;34;34019;116;116;14.0;dem;gop;2.0;Donald Trump;True;False;84242;51.23
39585;985;34;34019;116;116;14.0;dem;lib;7.0;Jo Jorgensen;False;True;84242;1.17
39584;410;34;34019;116;116;14.0;dem;grn;6.0;Howie Hawkins;False;True;84242;0.49
39582;77;34;34019;116;116;14.0;dem;cst;3.0;Don Blankenship;False;True;84242;0.09
39583;77;34;34019;116;116;14.0;dem;uty;5.0;Bill Hammons;False;True;84242;0.09
39586;44;34;34019;116;116;14.0;dem;psl;8.0;Gloria La Riva;False;True;84242;0.05
39581;39;34;34019;116;116;14.0;dem;alp;4.0;Roque De La Fuente;False;True;84242;0.05
39529;122532;34;34021;243;243;14.0;dem;dem;1.0;Joe Biden;False;False;176604;69.38
39528;51641;34;34021;243;243;14.0;dem;gop;2.0;Donald Trump;True;False;176604;29.24
39585;1427;34;34021;243;243;14.0;dem;lib;7.0;Jo Jorgensen;False;True;176604;0.81
39584;564;34;34021;243;243;14.0;dem;grn;6.0;Howie Hawkins;False;True;176604;0.32
39581;136;34;34021;243;243;14.0;dem;alp;4.0;Roque De La Fuente;False;True;176604;0.08
39586;125;34;34021;243;243;14.0;dem;psl;8.0;Gloria La Riva;False;True;176604;0.07
39583;91;34;34021;243;243;14.0;dem;uty;5.0;Bill Hammons;False;True;176604;0.05
39582;88;34;34021;243;243;14.0;dem;cst;3.0;Don Blankenship;False;True;176604;0.05
39529;226245;34;34023;615;615;14.0;dem;dem;1.0;Joe Biden;False;False;374351;60.44
39528;143461;34;34023;615;615;14.0;dem;gop;2.0;Donald Trump;True;False;374351;38.32
39585;2554;34;34023;615;615;14.0;dem;lib;7.0;Jo Jorgensen;False;True;374351;0.68
39584;1221;34;34023;615;615;14.0;dem;grn;6.0;Howie Hawkins;False;True;374351;0.33
39586;249;34;34023;615;615;14.0;dem;psl;8.0;Gloria La Riva;False;True;374351;0.07
39582;247;34;34023;615;615;14.0;dem;cst;3.0;Don Blankenship;False;True;374351;0.07
39583;198;34;34023;615;615;14.0;dem;uty;5.0;Bill Hammons;False;True;374351;0.05
39581;176;34;34023;615;615;14.0;dem;alp;4.0;Roque De La Fuente;False;True;374351;0.05
39529;181291;34;34025;458;458;14.0;dem;dem;1.0;Joe Biden;False;False;378151;47.94
39528;191808;34;34025;458;458;14.0;dem;gop;2.0;Donald Trump;True;False;378151;50.72
39585;2708;34;34025;458;458;14.0;dem;lib;7.0;Jo Jorgensen;False;True;378151;0.72
39584;1414;34;34025;458;458;14.0;dem;grn;6.0;Howie Hawkins;False;True;378151;0.37
39583;340;34;34025;458;458;14.0;dem;uty;5.0;Bill Hammons;False;True;378151;0.09
39582;227;34;34025;458;458;14.0;dem;cst;3.0;Don Blankenship;False;True;378151;0.06
39581;182;34;34025;458;458;14.0;dem;alp;4.0;Roque De La Fuente;False;True;378151;0.05
39586;181;34;34025;458;458;14.0;dem;psl;8.0;Gloria La Riva;False;True;378151;0.05
39529;153881;34;34027;396;396;14.0;dem;dem;1.0;Joe Biden;False;False;299322;51.41
39528;141134;34;34027;396;396;14.0;dem;gop;2.0;Donald Trump;True;False;299322;47.15
39585;2436;34;34027;396;396;14.0;dem;lib;7.0;Jo Jorgensen;False;True;299322;0.81
39584;1005;34;34027;396;396;14.0;dem;grn;6.0;Howie Hawkins;False;True;299322;0.34
39586;253;34;34027;396;396;14.0;dem;psl;8.0;Gloria La Riva;False;True;299322;0.08
39583;224;34;34027;396;396;14.0;dem;uty;5.0;Bill Hammons;False;True;299322;0.07
39582;207;34;34027;396;396;14.0;dem;cst;3.0;Don Blankenship;False;True;299322;0.07
39581;182;34;34027;396;396;14.0;dem;alp;4.0;Roque De La Fuente;False;True;299322;0.06
39529;119456;34;34029;413;413;14.0;dem;dem;1.0;Joe Biden;False;False;341516;34.98
39528;217740;34;34029;413;413;14.0;dem;gop;2.0;Donald Trump;True;False;341516;63.76
39585;2469;34;34029;413;413;14.0;dem;lib;7.0;Jo Jorgensen;False;True;341516;0.72
39584;1050;34;34029;413;413;14.0;dem;grn;6.0;Howie Hawkins;False;True;341516;0.31
39583;494;34;34029;413;413;14.0;dem;uty;5.0;Bill Hammons;False;True;341516;0.14
39582;140;34;34029;413;413;14.0;dem;cst;3.0;Don Blankenship;False;True;341516;0.04
39581;118;34;34029;413;413;14.0;dem;alp;4.0;Roque De La Fuente;False;True;341516;0.03
39586;49;34;34029;413;413;14.0;dem;psl;8.0;Gloria La Riva;False;True;341516;0.01
39529;129097;34;34031;284;284;14.0;dem;dem;1.0;Joe Biden;False;False;223707;57.71
39528;92009;34;34031;284;284;14.0;dem;gop;2.0;Donald Trump;True;False;223707;41.13
39585;1103;34;34031;284;284;14.0;dem;lib;7.0;Jo Jorgensen;False;True;223707;0.49
39584;805;34;34031;284;284;14.0;dem;grn;6.0;Howie Hawkins;False;True;223707;0.36
39581;279;34;34031;284;284;14.0;dem;alp;4.0;Roque De La Fuente;False;True;223707;0.12
39586;161;34;34031;284;284;14.0;dem;psl;8.0;Gloria La Riva;False;True;223707;0.07
39582;145;34;34031;284;284;14.0;dem;cst;3.0;Don Blankenship;False;True;223707;0.06
39583;108;34;34031;284;284;14.0;dem;uty;5.0;Bill Hammons;False;True;223707;0.05
39529;14476;34;34033;45;45;14.0;dem;dem;1.0;Joe Biden;False;False;33913;42.69
39528;18821;34;34033;45;45;14.0;dem;gop;2.0;Donald Trump;True;False;33913;55.5
39585;406;34;34033;45;45;14.0;dem;lib;7.0;Jo Jorgensen;False;True;33913;1.2
39584;93;34;34033;45;45;14.0;dem;grn;6.0;Howie Hawkins;False;True;33913;0.27
39582;40;34;34033;45;45;14.0;dem;cst;3.0;Don Blankenship;False;True;33913;0.12
39583;40;34;34033;45;45;14.0;dem;uty;5.0;Bill Hammons;False;True;33913;0.12
39581;20;34;34033;45;45;14.0;dem;alp;4.0;Roque De La Fuente;False;True;33913;0.06
39586;17;34;34033;45;45;14.0;dem;psl;8.0;Gloria La Riva;False;True;33913;0.05
39529;111173;34;34035;265;265;14.0;dem;dem;1.0;Joe Biden;False;False;185857;59.82
39528;71994;34;34035;265;265;14.0;dem;gop;2.0;Donald Trump;True;False;185857;38.74
39585;1641;34;34035;265;265;14.0;dem;lib;7.0;Jo Jorgensen;False;True;185857;0.88
39584;620;34;34035;265;265;14.0;dem;grn;6.0;Howie Hawkins;False;True;185857;0.33
39583;133;34;34035;265;265;14.0;dem;uty;5.0;Bill Hammons;False;True;185857;0.07
39586;116;34;34035;265;265;14.0;dem;psl;8.0;Gloria La Riva;False;True;185857;0.06
39582;115;34;34035;265;265;14.0;dem;cst;3.0;Don Blankenship;False;True;185857;0.06
39581;65;34;34035;265;265;14.0;dem;alp;4.0;Roque De La Fuente;False;True;185857;0.03
39529;34481;34;34037;119;119;14.0;dem;dem;1.0;Joe Biden;False;False;87960;39.2
39528;51698;34;34037;119;119;14.0;dem;gop;2.0;Donald Trump;True;False;87960;58.77
39585;1094;34;34037;119;119;14.0;dem;lib;7.0;Jo Jorgensen;False;True;87960;1.24
39584;352;34;34037;119;119;14.0;dem;grn;6.0;Howie Hawkins;False;True;87960;0.4
39582;103;34;34037;119;119;14.0;dem;cst;3.0;Don Blankenship;False;True;87960;0.12
39586;91;34;34037;119;119;14.0;dem;psl;8.0;Gloria La Riva;False;True;87960;0.1
39583;91;34;34037;119;119;14.0;dem;uty;5.0;Bill Hammons;False;True;87960;0.1
39581;50;34;34037;119;119;14.0;dem;alp;4.0;Roque De La Fuente;False;True;87960;0.06
39529;170245;34;34039;431;431;14.0;dem;dem;1.0;Joe Biden;False;False;252991;67.29
39528;80002;34;34039;431;431;14.0;dem;gop;2.0;Donald Trump;True;False;252991;31.62
39585;1427;34;34039;431;431;14.0;dem;lib;7.0;Jo Jorgensen;False;True;252991;0.56
39584;792;34;34039;431;431;14.0;dem;grn;6.0;Howie Hawkins;False;True;252991;0.31
39581;291;34;34039;431;431;14.0;dem;alp;4.0;Roque De La Fuente;False;True;252991;0.12
39582;116;34;34039;431;431;14.0;dem;cst;3.0;Don Blankenship;False;True;252991;0.05
39583;61;34;34039;431;431;14.0;dem;uty;5.0;Bill Hammons;False;True;252991;0.02
39586;57;34;34039;431;431;14.0;dem;psl;8.0;Gloria La Riva;False;True;252991;0.02
39529;24901;34;34041;89;89;14.0;dem;dem;1.0;Joe Biden;False;False;60787;40.96
39528;34769;34;34041;89;89;14.0;dem;gop;2.0;Donald Trump;True;False;60787;57.2
39585;655;34;34041;89;89;14.0;dem;lib;7.0;Jo Jorgensen;False;True;60787;1.08
39584;263;34;34041;89;89;14.0;dem;grn;6.0;Howie Hawkins;False;True;60787;0.43
39583;91;34;34041;89;89;14.0;dem;uty;5.0;Bill Hammons;False;True;60787;0.15
39586;41;34;34041;89;89;14.0;dem;psl;8.0;Gloria La Riva;False;True;60787;0.07
39582;40;34;34041;89;89;14.0;dem;cst;3.0;Don Blankenship;False;True;60787;0.07
39581;27;34;34041;89;89;14.0;dem;alp;4.0;Roque De La Fuente;False;True;60787;0.04
38883;193757;35;35001;608;608;5.0;dem;dem;3.0;Joe Biden;False;False;317590;61.01
38878;116135;35;35001;608;608;5.0;dem;gop;5.0;Donald Trump;True;False;317590;36.57
38912;4829;35;35001;608;608;5.0;dem;lib;2.0;Jo Jorgensen;False;True;317590;1.52
39086;1614;35;35001;608;608;5.0;dem;grn;1.0;Howie Hawkins;False;True;317590;0.51
39084;629;35;35001;608;608;5.0;dem;cst;4.0;Sheila Tittle;False;True;317590;0.2
39085;626;35;35001;608;608;5.0;dem;psl;6.0;Gloria La Riva;False;True;317590;0.2
38883;595;35;35003;9;9;5.0;dem;dem;3.0;Joe Biden;False;False;2326;25.58
38878;1698;35;35003;9;9;5.0;dem;gop;5.0;Donald Trump;True;False;2326;73.0
38912;17;35;35003;9;9;5.0;dem;lib;2.0;Jo Jorgensen;False;True;2326;0.73
39086;7;35;35003;9;9;5.0;dem;grn;1.0;Howie Hawkins;False;True;2326;0.3
39084;6;35;35003;9;9;5.0;dem;cst;4.0;Sheila Tittle;False;True;2326;0.26
39085;3;35;35003;9;9;5.0;dem;psl;6.0;Gloria La Riva;False;True;2326;0.13
38883;6381;35;35005;63;63;5.0;dem;dem;3.0;Joe Biden;False;False;22443;28.43
38878;15656;35;35005;63;63;5.0;dem;gop;5.0;Donald Trump;True;False;22443;69.76
38912;268;35;35005;63;63;5.0;dem;lib;2.0;Jo Jorgensen;False;True;22443;1.19
39086;70;35;35005;63;63;5.0;dem;grn;1.0;Howie Hawkins;False;True;22443;0.31
39084;40;35;35005;63;63;5.0;dem;cst;4.0;Sheila Tittle;False;True;22443;0.18
39085;28;35;35005;63;63;5.0;dem;psl;6.0;Gloria La Riva;False;True;22443;0.12
38883;4745;35;35006;29;29;5.0;dem;dem;3.0;Joe Biden;False;False;8903;53.3
38878;3975;35;35006;29;29;5.0;dem;gop;5.0;Donald Trump;True;False;8903;44.65
38912;99;35;35006;29;29;5.0;dem;lib;2.0;Jo Jorgensen;False;True;8903;1.11
39086;49;35;35006;29;29;5.0;dem;grn;1.0;Howie Hawkins;False;True;8903;0.55
39085;19;35;35006;29;29;5.0;dem;psl;6.0;Gloria La Riva;False;True;8903;0.21
39084;16;35;35006;29;29;5.0;dem;cst;4.0;Sheila Tittle;False;True;8903;0.18
38883;2611;35;35007;21;21;5.0;dem;dem;3.0;Joe Biden;False;False;6016;43.4
38878;3271;35;35007;21;21;5.0;dem;gop;5.0;Donald Trump;True;False;6016;54.37
38912;87;35;35007;21;21;5.0;dem;lib;2.0;Jo Jorgensen;False;True;6016;1.45
39086;25;35;35007;21;21;5.0;dem;grn;1.0;Howie Hawkins;False;True;6016;0.42
39085;13;35;35007;21;21;5.0;dem;psl;6.0;Gloria La Riva;False;True;6016;0.22
39084;9;35;35007;21;21;5.0;dem;cst;4.0;Sheila Tittle;False;True;6016;0.15
38883;4307;35;35009;37;37;5.0;dem;dem;3.0;Joe Biden;False;False;15101;28.52
38878;10444;35;35009;37;37;5.0;dem;gop;5.0;Donald Trump;True;False;15101;69.16
38912;245;35;35009;37;37;5.0;dem;lib;2.0;Jo Jorgensen;False;True;15101;1.62
39086;53;35;35009;37;37;5.0;dem;grn;1.0;Howie Hawkins;False;True;15101;0.35
39085;29;35;35009;37;37;5.0;dem;psl;6.0;Gloria La Riva;False;True;15101;0.19
39084;23;35;35009;37;37;5.0;dem;cst;4.0;Sheila Tittle;False;True;15101;0.15
38883;231;35;35011;4;4;5.0;dem;dem;3.0;Joe Biden;False;False;901;25.64
38878;656;35;35011;4;4;5.0;dem;gop;5.0;Donald Trump;True;False;901;72.81
38912;11;35;35011;4;4;5.0;dem;lib;2.0;Jo Jorgensen;False;True;901;1.22
39084;2;35;35011;4;4;5.0;dem;cst;4.0;Sheila Tittle;False;True;901;0.22
39086;1;35;35011;4;4;5.0;dem;grn;1.0;Howie Hawkins;False;True;901;0.11
39085;0;35;35011;4;4;5.0;dem;psl;6.0;Gloria La Riva;False;True;901;0.0
38883;47957;35;35013;170;170;5.0;dem;dem;3.0;Joe Biden;False;False;82641;58.03
38878;32802;35;35013;170;170;5.0;dem;gop;5.0;Donald Trump;True;False;82641;39.69
38912;1129;35;35013;170;170;5.0;dem;lib;2.0;Jo Jorgensen;False;True;82641;1.37
39086;415;35;35013;170;170;5.0;dem;grn;1.0;Howie Hawkins;False;True;82641;0.5
39084;178;35;35013;170;170;5.0;dem;cst;4.0;Sheila Tittle;False;True;82641;0.22
39085;160;35;35013;170;170;5.0;dem;psl;6.0;Gloria La Riva;False;True;82641;0.19
38883;5424;35;35015;41;41;5.0;dem;dem;3.0;Joe Biden;False;False;23222;23.36
38878;17454;35;35015;41;41;5.0;dem;gop;5.0;Donald Trump;True;False;23222;75.16
38912;239;35;35015;41;41;5.0;dem;lib;2.0;Jo Jorgensen;False;True;23222;1.03
39086;44;35;35015;41;41;5.0;dem;grn;1.0;Howie Hawkins;False;True;23222;0.19
39084;31;35;35015;41;41;5.0;dem;cst;4.0;Sheila Tittle;False;True;23222;0.13
39085;30;35;35015;41;41;5.0;dem;psl;6.0;Gloria La Riva;False;True;23222;0.13
38883;7590;35;35017;39;39;5.0;dem;dem;3.0;Joe Biden;False;False;14435;52.58
38878;6553;35;35017;39;39;5.0;dem;gop;5.0;Donald Trump;True;False;14435;45.4
38912;159;35;35017;39;39;5.0;dem;lib;2.0;Jo Jorgensen;False;True;14435;1.1
39086;98;35;35017;39;39;5.0;dem;grn;1.0;Howie Hawkins;False;True;14435;0.68
39085;19;35;35017;39;39;5.0;dem;psl;6.0;Gloria La Riva;False;True;14435;0.13
39084;16;35;35017;39;39;5.0;dem;cst;4.0;Sheila Tittle;False;True;14435;0.11
38883;1234;35;35019;5;5;5.0;dem;dem;3.0;Joe Biden;False;False;2189;56.37
38878;917;35;35019;5;5;5.0;dem;gop;5.0;Donald Trump;True;False;2189;41.89
38912;21;35;35019;5;5;5.0;dem;lib;2.0;Jo Jorgensen;False;True;2189;0.96
39086;8;35;35019;5;5;5.0;dem;grn;1.0;Howie Hawkins;False;True;2189;0.37
39085;5;35;35019;5;5;5.0;dem;psl;6.0;Gloria La Riva;False;True;2189;0.23
39084;4;35;35019;5;5;5.0;dem;cst;4.0;Sheila Tittle;False;True;2189;0.18
38883;179;35;35021;3;3;5.0;dem;dem;3.0;Joe Biden;False;False;505;35.45
38878;319;35;35021;3;3;5.0;dem;gop;5.0;Donald Trump;True;False;505;63.17
38912;3;35;35021;3;3;5.0;dem;lib;2.0;Jo Jorgensen;False;True;505;0.59
39084;2;35;35021;3;3;5.0;dem;cst;4.0;Sheila Tittle;False;True;505;0.4
39085;2;35;35021;3;3;5.0;dem;psl;6.0;Gloria La Riva;False;True;505;0.4
39086;0;35;35021;3;3;5.0;dem;grn;1.0;Howie Hawkins;False;True;505;0.0
38883;823;35;35023;6;6;5.0;dem;dem;3.0;Joe Biden;False;False;1974;41.69
38878;1120;35;35023;6;6;5.0;dem;gop;5.0;Donald Trump;True;False;1974;56.74
38912;13;35;35023;6;6;5.0;dem;lib;2.0;Jo Jorgensen;False;True;1974;0.66
39085;7;35;35023;6;6;5.0;dem;psl;6.0;Gloria La Riva;False;True;1974;0.35
39086;6;35;35023;6;6;5.0;dem;grn;1.0;Howie Hawkins;False;True;1974;0.3
39084;5;35;35023;6;6;5.0;dem;cst;4.0;Sheila Tittle;False;True;1974;0.25
38883;4061;35;35025;49;49;5.0;dem;dem;3.0;Joe Biden;False;False;20918;19.41
38878;16531;35;35025;49;49;5.0;dem;gop;5.0;Donald Trump;True;False;20918;79.03
38912;214;35;35025;49;49;5.0;dem;lib;2.0;Jo Jorgensen;False;True;20918;1.02
39086;50;35;35025;49;49;5.0;dem;grn;1.0;Howie Hawkins;False;True;20918;0.24
39084;38;35;35025;49;49;5.0;dem;cst;4.0;Sheila Tittle;False;True;20918;0.18
39085;24;35;35025;49;49;5.0;dem;psl;6.0;Gloria La Riva;False;True;20918;0.11
38883;3194;35;35027;22;22;5.0;dem;dem;3.0;Joe Biden;False;False;10306;30.99
38878;6942;35;35027;22;22;5.0;dem;gop;5.0;Donald Trump;True;False;10306;67.36
38912;113;35;35027;22;22;5.0;dem;lib;2.0;Jo Jorgensen;False;True;10306;1.1
39086;33;35;35027;22;22;5.0;dem;grn;1.0;Howie Hawkins;False;True;10306;0.32
39084;15;35;35027;22;22;5.0;dem;cst;4.0;Sheila Tittle;False;True;10306;0.15
39085;9;35;35027;22;22;5.0;dem;psl;6.0;Gloria La Riva;False;True;10306;0.09
38883;7554;35;35028;21;21;5.0;dem;dem;3.0;Joe Biden;False;False;12293;61.45
38878;4278;35;35028;21;21;5.0;dem;gop;5.0;Donald Trump;True;False;12293;34.8
38912;360;35;35028;21;21;5.0;dem;lib;2.0;Jo Jorgensen;False;True;12293;2.93
39086;53;35;35028;21;21;5.0;dem;grn;1.0;Howie Hawkins;False;True;12293;0.43
